"ANO";"MES";"DIA";"HORA";"DIA_DA_SEMANA";"QTD";"QTD_NEGADA";"QTD_NEG_OP";"QTD_APROVADA";"QTD_CREDITOR_DISTINCT"
"18";"01";"27";"20";7;2152;201;245;1675;95406
"18";"01";"27";"21";7;2111;185;220;1666;95406
"18";"01";"27";"22";7;4039;185;2082;1723;95406
"18";"01";"27";"23";7;1578;151;215;1193;95406
"18";"01";"28";"00";1;1200;126;143;910;95406
"18";"01";"28";"01";1;825;107;147;556;95406
"18";"01";"28";"02";1;880;84;350;432;95406
"18";"01";"28";"03";1;396;30;85;272;95406
"18";"01";"28";"04";1;308;39;64;199;95406
"18";"01";"28";"05";1;232;18;46;159;95406
"18";"01";"28";"06";1;166;9;33;121;95406
"18";"01";"28";"07";1;365;23;67;268;95406
"18";"01";"28";"08";1;673;61;91;512;95406
"18";"01";"28";"09";1;1169;76;145;931;95406
"18";"01";"28";"10";1;5763;136;2389;3194;95406
"18";"01";"28";"11";1;6171;182;987;4940;95406
"18";"01";"28";"12";1;2327;207;279;1784;95406
"18";"01";"28";"13";1;2202;213;239;1715;95406
"18";"01";"28";"14";1;2318;232;306;1740;95406
"18";"01";"28";"15";1;2219;216;237;1716;95406
"18";"01";"28";"16";1;2323;213;261;1805;95406
"18";"01";"28";"17";1;2289;183;245;1809;95406
"18";"01";"28";"18";1;2255;183;270;1772;95406
"18";"01";"28";"19";1;2583;251;266;2034;95406
"18";"01";"28";"20";1;2657;212;278;2120;95406
"18";"01";"28";"21";1;2776;206;290;2224;95406
"18";"01";"28";"22";1;4921;216;2374;2288;95406
"18";"01";"28";"23";1;2190;196;241;1720;95406
"18";"01";"29";"00";2;1629;151;238;1207;95406
"18";"01";"29";"01";2;885;120;138;610;95406
"18";"01";"29";"02";2;796;62;293;425;95406
"18";"01";"29";"03";2;410;45;78;270;95406
"18";"01";"29";"04";2;302;18;62;188;95406
"18";"01";"29";"05";2;267;20;72;166;95406
"18";"01";"29";"06";2;313;23;47;234;95406
"18";"01";"29";"07";2;724;44;83;586;95406
"18";"01";"29";"08";2;1760;85;204;1443;95406
"18";"01";"29";"09";2;3197;182;366;2587;95406
"18";"01";"29";"10";2;7933;330;2562;4940;95406
"18";"01";"29";"11";2;8331;357;1344;6457;95406
"18";"01";"29";"12";2;7292;371;961;5856;95406
"18";"01";"29";"13";2;5176;432;560;4090;95406
"18";"01";"29";"14";2;5667;524;612;4429;95406
"18";"01";"29";"15";2;5496;467;598;4320;95406
"18";"01";"29";"16";2;5349;473;532;4255;95406
"18";"01";"29";"17";2;4879;411;557;3833;95406
"18";"01";"29";"18";2;4265;340;489;3368;95406
"18";"01";"29";"19";2;4380;378;505;3420;95406
"18";"01";"29";"20";2;4067;352;414;3229;95406
"18";"01";"29";"21";2;4278;356;432;3403;95406
"18";"01";"29";"22";2;7011;340;2630;3959;95406
"18";"01";"29";"23";2;3206;309;378;2464;95406
"18";"01";"30";"00";3;2167;175;304;1630;95406
"18";"01";"30";"01";3;1189;141;218;801;95406
"18";"01";"30";"02";3;834;57;334;420;95406
"18";"01";"30";"03";3;419;44;91;272;95406
"18";"01";"30";"04";3;311;29;70;204;95406
"18";"01";"30";"05";3;303;26;79;187;95406
"18";"01";"30";"06";3;287;22;52;208;95406
"18";"01";"30";"07";3;854;46;109;685;95406
"18";"01";"30";"08";3;1990;146;216;1583;95406
"18";"01";"30";"09";3;3328;255;320;2679;95406
"18";"01";"30";"10";3;6860;362;2110;4307;95406
"18";"01";"30";"11";3;6971;413;1194;5262;95406
"18";"01";"30";"12";3;4523;394;441;3618;95406
"18";"01";"30";"13";3;5145;411;576;4090;95406
"18";"01";"30";"14";3;8609;467;1172;6848;95406
"18";"01";"30";"15";3;8149;421;1075;6543;95406
"18";"01";"30";"16";3;5423;429;654;4248;95406
"18";"01";"30";"17";3;4913;455;557;3821;95406
"18";"01";"30";"18";3;4360;398;498;3387;95406
"18";"01";"30";"19";3;4232;410;517;3233;95406
"18";"01";"30";"20";3;4089;393;442;3180;95406
"18";"01";"30";"21";3;4254;384;427;3363;95406
"18";"01";"30";"22";3;7058;350;2928;3686;95406
"18";"01";"30";"23";3;3328;324;386;2565;95406
"18";"01";"31";"00";4;2383;180;332;1831;95406
"18";"01";"31";"01";4;1340;111;197;978;95406
"18";"01";"31";"02";4;926;71;347;492;95406
"18";"01";"31";"03";4;441;51;90;285;95406
"18";"01";"31";"04";4;277;34;76;155;95406
"18";"01";"31";"05";4;243;20;55;164;95406
"18";"01";"31";"06";4;294;26;28;225;95406
"18";"01";"31";"07";4;915;88;107;686;95406
"18";"01";"31";"08";4;2071;153;219;1664;95406
"18";"01";"31";"09";4;3529;267;312;2878;95406
"18";"01";"31";"10";4;8271;411;3013;4748;95406
"18";"01";"31";"11";4;8576;387;1363;6706;95406
"18";"01";"31";"12";4;4673;396;461;3716;95406
"18";"01";"31";"13";4;5150;454;547;4068;95406
"18";"01";"31";"14";4;5301;429;575;4205;95406
"18";"01";"31";"15";4;5401;464;569;4267;95406
"18";"01";"31";"16";4;5094;420;565;4018;95406
"18";"01";"31";"17";4;4853;391;540;3820;95406
"18";"01";"31";"18";4;4197;343;489;3292;95406
"18";"01";"31";"19";4;3877;353;405;3052;95406
"18";"01";"31";"20";4;4068;339;427;3213;95406
"18";"01";"31";"21";4;4528;364;461;3633;95406
"18";"01";"31";"22";4;7233;345;2725;4094;95406
"18";"01";"31";"23";4;3731;306;406;2961;95406
"18";"02";"01";"00";5;2189;219;282;1642;94838
"18";"02";"01";"01";5;1207;130;234;811;94838
"18";"02";"01";"02";5;1000;97;394;478;94838
"18";"02";"01";"03";5;416;35;111;251;94838
"18";"02";"01";"04";5;192;20;50;116;94838
"18";"02";"01";"05";5;447;36;99;299;94838
"18";"02";"01";"06";5;306;25;48;223;94838
"18";"02";"01";"07";5;825;64;128;615;94838
"18";"02";"01";"08";5;1885;127;201;1533;94838
"18";"02";"01";"09";5;3193;233;309;2610;94838
"18";"02";"01";"10";5;7788;320;2498;4858;94838
"18";"02";"01";"11";5;7666;420;1389;5732;94838
"18";"02";"01";"12";5;4289;388;477;3352;94838
"18";"02";"01";"13";5;4413;426;514;3403;94838
"18";"02";"01";"14";5;4741;440;554;3677;94838
"18";"02";"01";"15";5;4985;426;588;3874;94838
"18";"02";"01";"16";5;4779;423;542;3714;94838
"18";"02";"01";"17";5;4569;384;488;3606;94838
"18";"02";"01";"18";5;3886;352;437;3034;94838
"18";"02";"01";"19";5;3677;318;385;2914;94838
"18";"02";"01";"20";5;3575;284;422;2808;94838
"18";"02";"01";"21";5;3814;361;403;2979;94838
"18";"02";"01";"22";5;5595;311;1914;3283;94838
"18";"02";"01";"23";5;2898;252;366;2221;94838
"18";"02";"02";"00";6;1810;158;276;1340;94838
"18";"02";"02";"01";6;1174;126;202;809;94838
"18";"02";"02";"02";6;996;76;405;491;94838
"18";"02";"02";"03";6;470;37;111;303;94838
"18";"02";"02";"04";6;330;31;92;198;94838
"18";"02";"02";"05";6;265;21;62;179;94838
"18";"02";"02";"06";6;284;25;57;196;94838
"18";"02";"02";"07";6;748;54;109;575;94838
"18";"02";"02";"08";6;1856;136;236;1441;94838
"18";"02";"02";"09";6;2987;232;309;2390;94838
"18";"02";"02";"10";6;5584;284;1986;3239;94838
"18";"02";"02";"11";6;4374;359;464;3493;94838
"18";"02";"02";"12";6;3802;375;423;2930;94838
"18";"02";"02";"13";6;3953;364;437;3075;94838
"18";"02";"02";"14";6;4468;417;506;3452;94838
"18";"02";"02";"15";6;4271;335;466;3395;94838
"18";"02";"02";"16";6;4068;367;432;3206;94838
"18";"02";"02";"17";6;3934;342;411;3101;94838
"18";"02";"02";"18";6;3316;336;380;2525;94838
"18";"02";"02";"19";6;3110;277;341;2001;94838
"18";"02";"02";"20";6;2880;295;328;2216;94838
"18";"02";"02";"21";6;2839;279;321;2198;94838
"18";"02";"02";"22";6;3633;225;1034;2330;94838
"18";"02";"02";"23";6;2087;212;288;1552;94838
"18";"02";"03";"00";7;1478;163;256;1029;94838
"18";"02";"03";"01";7;928;92;184;629;94838
"18";"02";"03";"02";7;923;57;385;464;94838
"18";"02";"03";"03";7;484;52;133;294;94838
"18";"02";"03";"04";7;351;33;92;222;94838
"18";"02";"03";"05";7;259;15;59;174;94838
"18";"02";"03";"06";7;248;11;47;185;94838
"18";"02";"03";"07";7;570;34;104;423;94838
"18";"02";"03";"08";7;1140;87;172;859;94838
"18";"02";"03";"09";7;1797;116;184;1466;94838
"18";"02";"03";"10";7;6157;251;1108;4704;94838
"18";"02";"03";"11";7;6345;220;967;5084;94838
"18";"02";"03";"12";7;5903;221;1034;4560;94838
"18";"02";"03";"13";7;3257;230;459;2500;94838
"18";"02";"03";"14";7;2897;230;383;2231;94838
"18";"02";"03";"15";7;2650;246;357;1997;94838
"18";"02";"03";"16";7;2535;251;319;1923;94838
"18";"02";"03";"17";7;2478;202;292;1938;94838
"18";"02";"03";"18";7;2369;203;272;1841;94838
"18";"02";"03";"19";7;2399;222;292;1826;94838
"18";"02";"03";"20";7;2302;227;266;1762;94838
"18";"02";"03";"21";7;2141;196;290;1598;94838
"18";"02";"03";"22";7;3752;131;1743;1818;94838
"18";"02";"03";"23";7;1641;154;182;1269;94838
"18";"02";"04";"00";1;1227;122;163;911;94838
"18";"02";"04";"01";1;853;85;148;607;94838
"18";"02";"04";"02";1;925;69;377;465;94838
"18";"02";"04";"03";1;492;51;126;308;94838
"18";"02";"04";"04";1;311;49;64;190;94838
"18";"02";"04";"05";1;247;9;75;160;94838
"18";"02";"04";"06";1;184;9;36;137;94838
"18";"02";"04";"07";1;385;33;71;272;94838
"18";"02";"04";"08";1;703;54;93;543;94838
"18";"02";"04";"09";1;1133;103;151;850;94838
"18";"02";"04";"10";1;5723;146;1266;4240;94838
"18";"02";"04";"11";1;6064;200;1775;4031;94838
"18";"02";"04";"12";1;2388;206;274;1860;94838
"18";"02";"04";"13";1;2354;232;240;1839;94838
"18";"02";"04";"14";1;2215;228;249;1695;94838
"18";"02";"04";"15";1;2343;212;298;1795;94838
"18";"02";"04";"16";1;2349;230;276;1794;94838
"18";"02";"04";"17";1;2342;187;302;1819;94838
"18";"02";"04";"18";1;2416;213;271;1890;94838
"18";"02";"04";"19";1;2498;206;263;1983;94838
"18";"02";"04";"20";1;2558;226;260;2031;94838
"18";"02";"04";"21";1;2883;249;289;2297;94838
"18";"02";"04";"22";1;5525;233;2804;2411;94838
"18";"02";"04";"23";1;2302;212;266;1774;94838
"18";"02";"05";"00";2;1508;125;173;1172;94838
"18";"02";"05";"01";2;832;87;134;599;94838
"18";"02";"05";"02";2;832;51;325;442;94838
"18";"02";"05";"03";2;451;23;120;294;94838
"18";"02";"05";"04";2;309;28;77;200;94838
"18";"02";"05";"05";2;246;13;53;174;94838
"18";"02";"05";"06";2;263;28;38;187;94838
"18";"02";"05";"07";2;734;45;105;576;94838
"18";"02";"05";"08";2;1736;98;190;1416;94838
"18";"02";"05";"09";2;2943;190;259;2446;94838
"18";"02";"05";"10";2;7831;277;1419;6029;94838
"18";"02";"05";"11";2;8371;362;1966;5936;94838
"18";"02";"05";"12";2;6919;338;1520;4958;94838
"18";"02";"05";"13";2;4593;312;514;3695;94838
"18";"02";"05";"14";2;5052;360;512;4066;94838
"18";"02";"05";"15";2;5038;389;528;4037;94838
"18";"02";"05";"16";2;4999;359;554;3992;94838
"18";"02";"05";"17";2;4694;331;501;3763;94838
"18";"02";"05";"18";2;4169;327;469;3296;94838
"18";"02";"05";"19";2;4246;353;414;3403;94838
"18";"02";"05";"20";2;4213;362;435;3341;94838
"18";"02";"05";"21";2;4361;307;441;3509;94838
"18";"02";"05";"22";2;6570;291;2388;3807;94838
"18";"02";"05";"23";2;3075;282;391;2338;94838
"18";"02";"06";"00";3;1924;169;267;1444;94838
"18";"02";"06";"01";3;1111;103;233;750;94838
"18";"02";"06";"02";3;873;77;340;437;94838
"18";"02";"06";"03";3;476;36;117;300;94838
"18";"02";"06";"04";3;322;19;71;214;94838
"18";"02";"06";"05";3;238;12;52;167;94838
"18";"02";"06";"06";3;309;24;51;229;94838
"18";"02";"06";"07";3;855;41;125;679;94838
"18";"02";"06";"08";3;2062;127;219;1679;94838
"18";"02";"06";"09";3;3369;206;345;2770;94838
"18";"02";"06";"10";3;7851;336;1847;5555;94838
"18";"02";"06";"11";3;7685;327;1131;6143;94838
"18";"02";"06";"12";3;5857;354;1282;4157;94838
"18";"02";"06";"13";3;4554;393;520;3574;94838
"18";"02";"06";"14";3;4980;371;582;3942;94838
"18";"02";"06";"15";3;5483;396;548;4445;94838
"18";"02";"06";"16";3;4958;380;512;3986;94838
"18";"02";"06";"17";3;4631;395;498;3650;94838
"18";"02";"06";"18";3;3930;331;477;3065;94838
"18";"02";"06";"19";3;3787;329;435;2971;94838
"18";"02";"06";"20";3;3975;349;482;3081;94838
"18";"02";"06";"21";3;4145;331;452;3300;94838
"18";"02";"06";"22";3;6304;322;2255;3643;94838
"18";"02";"06";"23";3;3165;297;409;2404;94838
"18";"02";"07";"00";4;2051;172;304;1525;94838
"18";"02";"07";"01";4;1127;110;258;739;94838
"18";"02";"07";"02";4;945;59;413;453;94838
"18";"02";"07";"03";4;482;33;116;318;94838
"18";"02";"07";"04";4;315;20;78;213;94838
"18";"02";"07";"05";4;324;24;67;226;94838
"18";"02";"07";"06";4;317;34;42;235;94838
"18";"02";"07";"07";4;916;58;149;694;94838
"18";"02";"07";"08";4;2009;160;220;1592;94838
"18";"02";"07";"09";4;3392;237;314;2785;94838
"18";"02";"07";"10";4;7090;292;1534;5164;94838
"18";"02";"07";"11";4;7494;364;1511;5504;94838
"18";"02";"07";"12";4;6702;329;1253;5037;94838
"18";"02";"07";"13";4;4573;404;485;3607;94838
"18";"02";"07";"14";4;4379;351;453;3487;94838
"18";"02";"07";"15";4;4778;414;512;3764;94838
"18";"02";"07";"16";4;4839;410;533;3802;94838
"18";"02";"07";"17";4;4339;370;488;3412;94838
"18";"02";"07";"18";4;4130;343;464;3239;94838
"18";"02";"07";"19";4;3876;343;428;3033;94838
"18";"02";"07";"20";4;3789;316;433;2955;94838
"18";"02";"07";"21";4;3870;314;417;3063;94838
"18";"02";"07";"22";4;6298;311;2394;3503;94838
"18";"02";"07";"23";4;3046;245;386;2356;94838
"18";"02";"08";"00";5;1953;170;311;1417;94838
"18";"02";"08";"01";5;1123;114;200;765;94838
"18";"02";"08";"02";5;1020;98;408;491;94838
"18";"02";"08";"03";5;481;61;99;312;94838
"18";"02";"08";"04";5;361;33;83;241;94838
"18";"02";"08";"05";5;337;30;63;236;94838
"18";"02";"08";"06";5;336;29;61;236;94838
"18";"02";"08";"07";5;929;69;134;700;94838
"18";"02";"08";"08";5;2066;151;264;1600;94838
"18";"02";"08";"09";5;2955;198;348;2328;94838
"18";"02";"08";"10";5;6627;882;1207;4426;94838
"18";"02";"08";"11";5;6696;528;1209;4845;94838
"18";"02";"08";"12";5;6182;317;1287;4469;94838
"18";"02";"08";"13";5;5552;353;1015;4079;94838
"18";"02";"08";"14";5;4546;381;546;3499;94838
"18";"02";"08";"15";5;4352;385;502;3356;94838
"18";"02";"08";"16";5;4142;357;476;3206;94838
"18";"02";"08";"17";5;3912;348;425;3037;94838
"18";"02";"08";"18";5;3932;250;427;3187;94838
"18";"02";"08";"19";5;3588;212;431;2864;94838
"18";"02";"08";"20";5;3278;256;409;2541;94838
"18";"02";"08";"21";5;3495;279;399;2744;94838
"18";"02";"08";"22";5;5773;278;2412;3028;94838
"18";"02";"08";"23";5;2689;250;294;2093;94838
"18";"02";"09";"00";6;1727;157;231;1315;94838
"18";"02";"09";"01";6;987;100;182;683;94838
"18";"02";"09";"02";6;906;47;383;462;94838
"18";"02";"09";"03";6;456;29;124;296;94838
"18";"02";"09";"04";6;328;20;76;229;94838
"18";"02";"09";"05";6;310;38;68;197;94838
"18";"02";"09";"06";6;320;19;50;246;94838
"18";"02";"09";"07";6;873;42;111;704;94838
"18";"02";"09";"08";6;1927;156;195;1553;94838
"18";"02";"09";"09";6;3122;225;309;2526;94838
"18";"02";"09";"10";6;6602;348;1465;4706;94838
"18";"02";"09";"11";6;6935;362;1586;4903;94838
"18";"02";"09";"12";6;6241;338;959;4863;94838
"18";"02";"09";"13";6;4627;373;679;3501;94838
"18";"02";"09";"14";6;4160;375;431;3290;94838
"18";"02";"09";"15";6;4016;374;400;3177;94838
"18";"02";"09";"16";6;3747;365;435;2871;94838
"18";"02";"09";"17";6;3617;330;447;2778;94838
"18";"02";"09";"18";6;3039;254;363;2361;94838
"18";"02";"09";"19";6;2911;251;319;2279;94838
"18";"02";"09";"20";6;2771;268;303;2155;94838
"18";"02";"09";"21";6;2512;212;297;1955;94838
"18";"02";"09";"22";6;4653;203;2167;2246;94838
"18";"02";"09";"23";6;1958;189;243;1486;94838
"18";"02";"10";"00";7;1337;162;189;967;94838
"18";"02";"10";"01";7;926;92;173;647;94838
"18";"02";"10";"02";7;949;72;392;464;94838
"18";"02";"10";"03";7;467;41;105;309;94838
"18";"02";"10";"04";7;332;22;72;231;94838
"18";"02";"10";"05";7;276;18;73;182;94838
"18";"02";"10";"06";7;230;12;47;169;94838
"18";"02";"10";"07";7;524;26;99;393;94838
"18";"02";"10";"08";7;990;77;136;762;94838
"18";"02";"10";"09";7;1551;126;179;1226;94838
"18";"02";"10";"10";7;4570;220;1342;2952;94838
"18";"02";"10";"11";7;4895;213;1036;3590;94838
"18";"02";"10";"12";7;4842;237;996;3549;94838
"18";"02";"10";"13";7;3795;272;675;2792;94838
"18";"02";"10";"14";7;2360;221;299;1806;94838
"18";"02";"10";"15";7;2250;192;280;1734;94838
"18";"02";"10";"16";7;2223;242;265;1676;94838
"18";"02";"10";"17";7;2140;265;224;1620;94838
"18";"02";"10";"18";7;2084;285;234;1535;94838
"18";"02";"10";"19";7;2038;254;217;1528;94838
"18";"02";"10";"20";7;1966;272;211;1451;94838
"18";"02";"10";"21";7;1763;240;204;1276;94838
"18";"02";"10";"22";7;3694;239;2034;1383;94838
"18";"02";"10";"23";7;1413;193;166;1038;94838
"18";"02";"11";"00";1;1059;130;163;748;94838
"18";"02";"11";"01";1;718;88;122;502;94838
"18";"02";"11";"02";1;870;69;431;359;94838
"18";"02";"11";"03";1;425;34;109;274;94838
"18";"02";"11";"04";1;291;16;80;190;94838
"18";"02";"11";"05";1;253;12;55;184;94838
"18";"02";"11";"06";1;191;3;42;141;94838
"18";"02";"11";"07";1;395;22;88;278;94838
"18";"02";"11";"08";1;678;44;119;508;94838
"18";"02";"11";"09";1;1009;83;114;784;94838
"18";"02";"11";"10";1;4383;122;1328;2864;94838
"18";"02";"11";"11";1;4519;164;1280;3002;94838
"18";"02";"11";"12";1;4296;165;756;3327;94838
"18";"02";"11";"13";1;1896;168;302;1387;94838
"18";"02";"11";"14";1;1964;201;293;1436;94838
"18";"02";"11";"15";1;1780;170;240;1340;94838
"18";"02";"11";"16";1;1848;165;255;1389;94838
"18";"02";"11";"17";1;1811;170;189;1419;94838
"18";"02";"11";"18";1;1689;154;226;1285;94838
"18";"02";"11";"19";1;1779;188;203;1353;94838
"18";"02";"11";"20";1;1650;140;195;1281;94838
"18";"02";"11";"21";1;1776;141;221;1384;94838
"18";"02";"11";"22";1;3557;144;1967;1396;94838
"18";"02";"11";"23";1;1380;130;169;1062;94838
"18";"02";"12";"00";2;1027;102;164;741;94838
"18";"02";"12";"01";2;712;70;127;500;94838
"18";"02";"12";"02";2;852;41;418;381;94838
"18";"02";"12";"03";2;431;31;104;290;94838
"18";"02";"12";"04";2;273;13;69;187;94838
"18";"02";"12";"05";2;266;18;70;172;94838
"18";"02";"12";"06";2;183;10;42;127;94838
"18";"02";"12";"07";2;445;29;84;321;94838
"18";"02";"12";"08";2;890;66;118;693;94838
"18";"02";"12";"09";2;1551;119;171;1230;94838
"18";"02";"12";"10";2;4846;193;1226;3365;94838
"18";"02";"12";"11";2;5272;194;1364;3657;94838
"18";"02";"12";"12";2;5054;250;1133;3618;94838
"18";"02";"12";"13";2;2749;264;362;2073;94838
"18";"02";"12";"14";2;2705;267;333;2067;94838
"18";"02";"12";"15";2;2486;230;320;1895;94838
"18";"02";"12";"16";2;2501;233;306;1922;94838
"18";"02";"12";"17";2;2419;254;291;1823;94838
"18";"02";"12";"18";2;2236;223;241;1745;94838
"18";"02";"12";"19";2;2240;232;239;1729;94838
"18";"02";"12";"20";2;2040;215;233;1567;94838
"18";"02";"12";"21";2;2127;249;226;1620;94838
"18";"02";"12";"22";2;4182;223;2160;1753;94838
"18";"02";"12";"23";2;1553;133;185;1193;94838
"18";"02";"13";"00";3;1154;109;178;847;94838
"18";"02";"13";"01";3;777;94;130;527;94838
"18";"02";"13";"02";3;910;58;421;421;94838
"18";"02";"13";"03";3;472;26;106;333;94838
"18";"02";"13";"04";3;293;12;69;204;94838
"18";"02";"13";"05";3;277;16;79;173;94838
"18";"02";"13";"06";3;179;12;34;126;94838
"18";"02";"13";"07";3;381;23;82;271;94838
"18";"02";"13";"08";3;695;46;109;531;94838
"18";"02";"13";"09";3;1177;94;146;919;94838
"18";"02";"13";"10";3;4884;167;812;3854;94838
"18";"02";"13";"11";3;5229;163;1563;3444;94838
"18";"02";"13";"12";3;4541;206;1421;2861;94838
"18";"02";"13";"13";3;2321;182;263;1825;94838
"18";"02";"13";"14";3;2489;219;296;1926;94838
"18";"02";"13";"15";3;2346;242;279;1783;94838
"18";"02";"13";"16";3;2351;254;278;1780;94838
"18";"02";"13";"17";3;2343;199;268;1835;94838
"18";"02";"13";"18";3;2448;223;258;1934;94838
"18";"02";"13";"19";3;2417;227;292;1856;94838
"18";"02";"13";"20";3;2311;221;247;1793;94838
"18";"02";"13";"21";3;2395;210;254;1881;94838
"18";"02";"13";"22";3;4488;181;2304;1944;94838
"18";"02";"13";"23";3;1901;160;232;1485;94838
"18";"02";"14";"00";4;1318;146;182;965;94838
"18";"02";"14";"01";4;819;83;154;563;94838
"18";"02";"14";"02";4;844;50;388;386;94838
"18";"02";"14";"03";4;455;45;113;287;94838
"18";"02";"14";"04";4;266;22;74;164;94838
"18";"02";"14";"05";4;259;16;81;154;94838
"18";"02";"14";"06";4;199;14;41;140;94838
"18";"02";"14";"07";4;651;29;130;482;94838
"18";"02";"14";"08";4;1201;76;164;934;94838
"18";"02";"14";"09";4;2032;137;235;1618;94838
"18";"02";"14";"10";4;5420;203;2412;2740;94838
"18";"02";"14";"11";4;3827;254;425;3079;94838
"18";"02";"14";"12";4;4011;283;446;3219;94838
"18";"02";"14";"13";4;4064;299;440;3277;94838
"18";"02";"14";"14";4;4246;327;455;3411;94838
"18";"02";"14";"15";4;4395;371;461;3489;94838
"18";"02";"14";"16";4;4337;379;479;3407;94838
"18";"02";"14";"17";4;4143;341;458;3273;94838
"18";"02";"14";"18";4;3700;307;433;2892;94838
"18";"02";"14";"19";4;3632;281;433;2859;94838
"18";"02";"14";"20";4;3895;348;417;3057;94838
"18";"02";"14";"21";4;3871;357;408;3041;94838
"18";"02";"14";"22";4;5052;283;1375;3327;94838
"18";"02";"14";"23";4;2691;236;326;2074;94838
"18";"02";"15";"00";5;1782;184;290;1280;94838
"18";"02";"15";"01";5;976;119;182;656;94838
"18";"02";"15";"02";5;892;42;399;437;94838
"18";"02";"15";"03";5;430;28;113;280;94838
"18";"02";"15";"04";5;335;27;97;203;94838
"18";"02";"15";"05";5;288;28;76;182;94838
"18";"02";"15";"06";5;286;34;49;199;94838
"18";"02";"15";"07";5;768;66;129;555;94838
"18";"02";"15";"08";5;1743;191;249;1287;94838
"18";"02";"15";"09";5;3172;357;337;2413;94838
"18";"02";"15";"10";5;5261;316;1521;3358;94838
"18";"02";"15";"11";5;4616;416;459;3655;94838
"18";"02";"15";"12";5;4374;385;475;3444;94838
"18";"02";"15";"13";5;4384;396;449;3469;94838
"18";"02";"15";"14";5;4910;443;552;3828;94838
"18";"02";"15";"15";5;4750;387;516;3765;94838
"18";"02";"15";"16";5;4778;390;493;3817;94838
